29748860,9.24000000,6.31000000,49999518,49999518,1697335256328,False,True
29748861,9.24000000,55.93000000,49999519,49999519,1697335256436,False,True
29748862,9.24000000,8.88000000,49999520,49999520,1697335256539,False,True
29748863,9.25000000,39.04000000,49999521,49999521,1697335275291,False,True
29748864,9.25000000,2.10000000,49999522,49999522,1697335296751,False,True
29748865,9.25000000,2.10000000,49999523,49999523,1697335296753,False,True
29748866,9.25000000,22.55000000,49999524,49999524,1697335364652,False,True
29748867,9.25000000,38.12000000,49999525,49999525,1697335371721,False,True
29748868,9.25000000,6.38000000,49999526,49999528,1697335501395,True,True
29748869,9.23000000,120.14000000,49999529,49999529,1697335704838,True,True
29748870,9.23000000,18.14000000,49999530,49999530,1697335704842,True,True
29748871,9.23000000,102.00000000,49999531,49999531,1697335704845,True,True
29748872,9.23000000,18.14000000,49999532,49999532,1697335704867,True,True
29748873,9.23000000,2.10000000,49999533,49999533,1697335823179,False,True
29748874,9.23000000,2.10000000,49999534,49999535,1697335823183,False,True
29748875,9.22000000,4.77000000,49999536,49999539,1697336010873,True,True
29748876,9.21000000,4.76000000,49999540,49999540,1697336010885,True,True
29748877,9.21000000,292.24000000,49999541,49999543,1697336110432,True,True
29748878,9.21000000,2.10000000,49999544,49999544,1697336170071,False,True
29748879,9.21000000,54.00000000,49999545,49999546,1697336170168,False,True
29748880,9.21000000,217.38000000,49999547,49999547,1697336200047,False,True
29748881,9.22000000,52.00000000,49999548,49999548,1697336200060,False,True
29748882,9.21000000,5.91000000,49999549,49999550,1697336265971,True,True
29748883,9.21000000,10.85000000,49999551,49999551,1697336265974,True,True
29748884,9.21000000,5.91000000,49999552,49999552,1697336265979,True,True
29748885,9.20000000,1.41000000,49999553,49999553,1697336363592,True,True
29748886,9.19000000,35.46000000,49999554,49999557,1697336389727,True,True
29748887,9.19000000,47.08000000,49999558,49999558,1697336389753,True,True
29748888,9.19000000,2.12000000,49999559,49999559,1697336407970,True,True
29748889,9.19000000,2.13000000,49999560,49999560,1697336579575,False,True
29748890,9.19000000,10.88000000,49999561,49999562,1697336896649,False,True
29748891,9.19000000,10.88000000,49999563,49999563,1697336897462,False,True
29748892,9.19000000,10.88000000,49999564,49999564,1697336898296,False,True
29748893,9.19000000,10.88000000,49999565,49999565,1697336899119,False,True
29748894,9.18000000,13.31000000,49999566,49999569,1697337066313,True,True
29748895,9.19000000,12.22000000,49999570,49999570,1697337189941,False,True
29748896,9.19000000,4.13000000,49999571,49999571,1697337209800,False,True
29748897,9.19000000,35.00000000,49999572,49999572,1697337216045,False,True
29748898,9.19000000,78.55000000,49999573,49999573,1697337216050,False,True
29748899,9.19000000,2.10000000,49999574,49999574,1697337216050,False,True
29748900,9.19000000,54.22000000,49999575,49999575,1697337216053,False,True
29748901,9.19000000,40.87000000,49999576,49999576,1697337216054,False,True
29748902,9.19000000,5.21000000,49999577,49999578,1697337216054,False,True
29748903,9.19000000,7.48000000,49999579,49999579,1697337216055,False,True
29748904,9.19000000,79.58000000,49999580,49999580,1697337216165,False,True
29748905,9.19000000,9.36000000,49999581,49999581,1697337216223,False,True
29748906,9.19000000,113.55000000,49999582,49999582,1697337250412,False,True
29748907,9.19000000,57.00000000,49999583,49999583,1697337290502,False,True
29748908,9.19000000,2.10000000,49999584,49999584,1697337290507,False,True
29748909,9.19000000,56.55000000,49999585,49999585,1697337290510,False,True
29748910,9.19000000,2.10000000,49999586,49999586,1697337403707,False,True
29748911,9.19000000,22.00000000,49999587,49999587,1697337403710,False,True
29748912,9.19000000,175.57000000,49999588,49999590,1697337403726,False,True
29748913,9.19000000,1.00000000,49999591,49999591,1697337403777,False,True
29748914,9.19000000,1.00000000,49999592,49999592,1697337403778,False,True
29748915,9.19000000,1.00000000,49999593,49999593,1697337403779,False,True
29748916,9.19000000,1.00000000,49999594,49999594,1697337403792,False,True
29748917,9.19000000,1.00000000,49999595,49999595,1697337403792,False,True
29748918,9.19000000,1.00000000,49999596,49999596,1697337403793,False,True
29748919,9.19000000,1.00000000,49999597,49999597,1697337403801,False,True
29748920,9.19000000,1.00000000,49999598,49999598,1697337403803,False,True
29748921,9.19000000,1.00000000,49999599,49999599,1697337403804,False,True
29748922,9.19000000,1.00000000,49999600,49999600,1697337403812,False,True
29748923,9.19000000,1.00000000,49999601,49999601,1697337403814,False,True
29748924,9.19000000,1.00000000,49999602,49999602,1697337403814,False,True
29748925,9.19000000,1.00000000,49999603,49999603,1697337403821,False,True
29748926,9.19000000,1.00000000,49999604,49999604,1697337403827,False,True
29748927,9.19000000,1.00000000,49999605,49999605,1697337403829,False,True
29748928,9.19000000,3.00000000,49999606,49999606,1697337403830,False,True
29748929,9.19000000,7.00000000,49999607,49999607,1697337403841,False,True
29748930,9.19000000,3.00000000,49999608,49999608,1697337403841,False,True
29748931,9.19000000,3.00000000,49999609,49999609,1697337403843,False,True
29748932,9.19000000,19.00000000,49999610,49999610,1697337403850,False,True
29748933,9.19000000,7.00000000,49999611,49999611,1697337403853,False,True
29748934,9.19000000,7.00000000,49999612,49999612,1697337403859,False,True
29748935,9.19000000,37.00000000,49999613,49999613,1697337403861,False,True
29748936,9.19000000,19.00000000,49999614,49999614,1697337403865,False,True
29748937,9.19000000,86.27000000,49999615,49999615,1697337422730,False,True
29748938,9.19000000,815.85000000,49999616,49999618,1697337490483,False,True
29748939,9.21000000,2.21000000,49999619,49999619,1697337913734,True,True
29748940,9.20000000,57.41000000,49999620,49999621,1697337925617,False,True
29748941,9.20000000,2.21000000,49999622,49999622,1697337949418,False,True
29748942,9.20000000,2.21000000,49999623,49999623,1697338080195,False,True
29748943,9.20000000,295.58000000,49999624,49999626,1697338309510,True,True
29748944,9.20000000,2.10000000,49999627,49999627,1697338396656,False,True
29748945,9.20000000,0.11000000,49999628,49999628,1697338396658,False,True
29748946,9.21000000,113.00000000,49999629,49999629,1697338480081,False,True
29748947,9.21000000,2.21000000,49999630,49999630,1697338593597,True,True
29748948,9.20000000,19.87000000,49999631,49999631,1697338772531,True,True
29748949,9.20000000,1.73000000,49999632,49999632,1697338793550,False,True
29748950,9.20000000,0.48000000,49999633,49999633,1697338797125,False,True
29748951,9.21000000,14.05000000,49999634,49999634,1697338942378,False,True
29748952,9.21000000,27.05000000,49999635,49999635,1697338942456,False,True
29748953,9.21000000,15.57000000,49999636,49999636,1697338942465,False,True
29748954,9.21000000,10.72000000,49999637,49999637,1697338942466,False,True
29748955,9.21000000,2.21000000,49999638,49999638,1697339001579,True,True
29748956,9.20000000,2.21000000,49999639,49999639,1697339538310,False,True
29748957,9.21000000,2.00000000,49999640,49999640,1697339828347,False,True
29748958,9.21000000,2.33000000,49999641,49999641,1697339989371,True,True
29748959,9.21000000,9.92000000,49999642,49999643,1697340054013,True,True
29748960,9.21000000,38.72000000,49999644,49999645,1697340054964,True,True
29748961,9.21000000,2.22000000,49999646,49999646,1697340054986,True,True
29748962,9.21000000,4.96000000,49999647,49999647,1697340081649,True,True
29748963,9.21000000,53.15000000,49999648,49999649,1697340892643,False,True
29748964,9.21000000,53.00000000,49999650,49999650,1697340908081,False,True
29748965,9.21000000,67.94000000,49999651,49999651,1697340908085,False,True
29748966,9.21000000,2.33000000,49999652,49999652,1697341129628,True,True
29748967,9.19000000,21.36000000,49999653,49999653,1697341375611,True,True
29748968,9.19000000,4.87000000,49999654,49999654,1697341420370,True,True
29748969,9.19000000,2.10000000,49999655,49999655,1697341621551,False,True
29748970,9.18000000,2.10000000,49999656,49999656,1697341825724,True,True
29748971,9.18000000,2.10000000,49999657,49999657,1697341837467,False,True
29748972,9.18000000,0.23000000,49999658,49999658,1697341869209,False,True
29748973,9.18000000,2.34000000,49999659,49999659,1697341897556,True,True
29748974,9.18000000,2.34000000,49999660,49999660,1697341942787,False,True
29748975,9.19000000,12.25000000,49999661,49999661,1697341942787,False,True
29748976,9.18000000,2.33000000,49999662,49999662,1697341950058,True,True
29748977,9.17000000,455.16000000,49999663,49999666,1697342002926,True,True
29748978,9.17000000,22.28000000,49999667,49999667,1697342002957,False,True
29748979,9.17000000,2.33000000,49999668,49999668,1697342005374,False,True
29748980,9.18000000,450.38000000,49999669,49999677,1697342005374,False,True
29748981,9.17000000,24.50000000,49999678,49999679,1697342028278,True,True
29748982,9.17000000,2.10000000,49999680,49999680,1697342059029,False,True
29748983,9.17000000,0.23000000,49999681,49999681,1697342410646,False,True
29748984,9.18000000,0.55000000,49999682,49999682,1697342549039,False,True
29748985,9.18000000,1.09000000,49999683,49999683,1697342734378,False,True
29748986,9.18000000,3.52000000,49999684,49999685,1697342806562,True,True
29748987,9.17000000,2.10000000,49999686,49999686,1697342956020,False,True
29748988,9.17000000,0.23000000,49999687,49999687,1697342984573,False,True
29748989,9.17000000,2.33000000,49999688,49999688,1697343046916,True,True
29748990,9.17000000,21.49000000,49999689,49999690,1697343229069,False,True
29748991,9.17000000,2.41000000,49999691,49999692,1697343410039,True,True
29748992,9.16000000,1030.37000000,49999693,49999696,1697343546029,True,True
29748993,9.16000000,51.28000000,49999697,49999697,1697343647087,True,True
29748994,9.16000000,9.28000000,49999698,49999699,1697344357658,False,True
29748995,9.18000000,14.62000000,49999700,49999700,1697344636437,False,True
29748996,9.17000000,24.91000000,49999701,49999703,1697344726127,True,True
29748997,9.17000000,5.46000000,49999704,49999704,1697344760863,True,True
29748998,9.17000000,0.92000000,49999705,49999705,1697344932746,False,True
29748999,9.16000000,2.10000000,49999706,49999706,1697344953298,True,True
29749000,9.16000000,2.10000000,49999707,49999707,1697345010993,True,True
29749001,9.16000000,1.26000000,49999708,49999708,1697345010997,True,True
29749002,9.15000000,1.96000000,49999709,49999709,1697345064072,False,True
29749003,9.15000000,1.96000000,49999710,49999710,1697345300067,True,True
29749004,9.15000000,132.26000000,49999711,49999714,1697345315950,False,True
29749005,9.15000000,65.06000000,49999715,49999718,1697345319158,False,True
29749006,9.16000000,137.00000000,49999719,49999721,1697345319158,False,True
29749007,9.15000000,36.44000000,49999722,49999723,1697345791188,True,True
29749008,9.15000000,1.96000000,49999724,49999724,1697345967762,False,True
29749009,9.15000000,18.88000000,49999725,49999725,1697345983036,True,True
29749010,9.15000000,1.96000000,49999726,49999726,1697346172371,True,True
29749011,9.15000000,1.96000000,49999727,49999727,1697346363314,False,True
29749012,9.15000000,2.12000000,49999728,49999728,1697346501844,True,True
29749013,9.14000000,4.26000000,49999729,49999730,1697346775554,True,True
29749014,9.14000000,8.98000000,49999731,49999732,1697346778215,False,True
29749015,9.14000000,0.64000000,49999733,49999733,1697346778418,False,True
29749016,9.14000000,2.12000000,49999734,49999734,1697347105265,False,True
29749017,9.14000000,2.10000000,49999735,49999735,1697347200376,True,True
29749018,9.14000000,6.99000000,49999736,49999737,1697347233794,True,True
29749019,9.15000000,58.57000000,49999738,49999739,1697347452846,False,True
29749020,9.15000000,6.59000000,49999740,49999741,1697347904543,True,True
29749021,9.14000000,73.40000000,49999742,49999742,1697348249632,True,True
29749022,9.14000000,2.10000000,49999743,49999743,1697348307698,False,True
29749023,9.14000000,0.16000000,49999744,49999744,1697348416248,False,True
29749024,9.15000000,2.26000000,49999745,49999745,1697348461967,True,True
29749025,9.15000000,2.26000000,49999746,49999746,1697348877675,False,True
29749026,9.15000000,2.36000000,49999747,49999747,1697349602231,True,True
29749027,9.15000000,9.02000000,49999748,49999748,1697350596835,True,True
29749028,9.16000000,9.10000000,49999749,49999749,1697350614884,False,True
29749029,9.16000000,2.93000000,49999750,49999750,1697351170541,False,True
29749030,9.15000000,54.83000000,49999751,49999752,1697351320889,True,True
29749031,9.16000000,2.10000000,49999753,49999754,1697351791885,False,True
29749032,9.16000000,1.68000000,49999755,49999755,1697351791889,False,True
29749033,9.16000000,2.13000000,49999756,49999756,1697353590368,True,True
29749034,9.15000000,5.59000000,49999757,49999757,1697353590368,True,True
29749035,9.16000000,58.61000000,49999758,49999758,1697354211883,True,True
29749036,9.16000000,65.81000000,49999759,49999761,1697354211983,True,True
29749037,9.16000000,67.05000000,49999762,49999762,1697354212091,True,True
29749038,9.16000000,4.91000000,49999763,49999765,1697354438300,False,True
29749039,9.16000000,2.13000000,49999766,49999766,1697354901260,False,True
29749040,9.16000000,56.38000000,49999767,49999768,1697355126792,True,True
29749041,9.16000000,107.05000000,49999769,49999769,1697355126796,True,True
29749042,9.16000000,56.38000000,49999770,49999770,1697355126796,True,True
29749043,9.15000000,219.81000000,49999771,49999774,1697355126805,True,True
29749044,9.16000000,558.38000000,49999775,49999778,1697355178857,False,True
29749045,9.16000000,2.13000000,49999779,49999779,1697355246145,True,True
29749046,9.16000000,2.12000000,49999780,49999780,1697355438852,False,True
29749047,9.16000000,2.10000000,49999781,49999781,1697355716838,True,True
29749048,9.16000000,0.02000000,49999782,49999782,1697355742887,True,True
29749049,9.15000000,14.71000000,49999783,49999783,1697355755072,True,True
29749050,9.16000000,30.21000000,49999784,49999785,1697356278308,False,True
29749051,9.16000000,8.20000000,49999786,49999786,1697356300401,True,True
29749052,9.16000000,1.70000000,49999787,49999787,1697356714464,True,True
29749053,9.17000000,761.91000000,49999788,49999799,1697356974767,False,True
29749054,9.17000000,380.95000000,49999800,49999805,1697356981836,False,True
29749055,9.17000000,41.10000000,49999806,49999807,1697357019747,False,True
29749056,9.17000000,8.12000000,49999808,49999808,1697357019756,False,True
29749057,9.17000000,21.57000000,49999809,49999810,1697357019757,False,True
29749058,9.18000000,1.52000000,49999811,49999811,1697357035158,False,True
29749059,9.17000000,3.96000000,49999812,49999813,1697357231486,True,True
29749060,9.17000000,2.10000000,49999814,49999814,1697357321569,False,True
29749061,9.17000000,0.23000000,49999815,49999815,1697357447805,False,True
29749062,9.17000000,2.33000000,49999816,49999816,1697357496998,True,True
29749063,9.16000000,2.33000000,49999817,49999817,1697357497023,True,True
29749064,9.16000000,7.92000000,49999818,49999818,1697358713060,True,True
29749065,9.17000000,7.06000000,49999819,49999819,1697358946572,False,True
29749066,9.17000000,2.33000000,49999820,49999820,1697359452012,False,True
29749067,9.17000000,2.38000000,49999821,49999821,1697359476747,True,True
29749068,9.17000000,3.56000000,49999822,49999822,1697359573222,False,True
29749069,9.16000000,38.57000000,49999823,49999825,1697359713402,True,True
29749070,9.16000000,9.47000000,49999826,49999826,1697359734212,True,True
29749071,9.17000000,1.00000000,49999827,49999827,1697360165868,False,True
29749072,9.16000000,55.20000000,49999828,49999828,1697360372286,True,True
29749073,9.17000000,1.38000000,49999829,49999829,1697360655046,False,True
29749074,9.17000000,10.00000000,49999830,49999831,1697361504809,True,True
29749075,9.15000000,60.59000000,49999832,49999835,1697362115201,True,True
29749076,9.16000000,2.37000000,49999836,49999836,1697362115752,False,True
29749077,9.16000000,2.35000000,49999837,49999837,1697362137032,True,True
29749078,9.16000000,3.51000000,49999838,49999839,1697362148865,True,True
29749079,9.15000000,124.87000000,49999840,49999842,1697362157965,True,True
29749080,9.16000000,548.04000000,49999843,49999845,1697362171712,False,True
29749081,9.17000000,0.76000000,49999846,49999846,1697362171715,False,True
29749082,9.17000000,16.43000000,49999847,49999847,1697362181725,False,True
29749083,9.18000000,5.12000000,49999848,49999850,1697362188328,False,True
29749084,9.19000000,202.31000000,49999851,49999856,1697362199964,False,True
29749085,9.19000000,126.23000000,49999857,49999860,1697362199964,False,True
29749086,9.20000000,37.96000000,49999861,49999864,1697362205838,False,True
29749087,9.20000000,61.64000000,49999865,49999867,1697362206039,False,True
29749088,9.20000000,3.05000000,49999868,49999868,1697362206238,False,True
29749089,9.20000000,4.20000000,49999869,49999869,1697362207027,False,True
29749090,9.20000000,4.20000000,49999870,49999870,1697362207030,False,True
29749091,9.20000000,12.43000000,49999871,49999871,1697362209000,False,True
29749092,9.21000000,1.91000000,49999872,49999872,1697362222800,False,True
29749093,9.21000000,288.18000000,49999873,49999875,1697362244149,True,True
29749094,9.20000000,603.51000000,49999876,49999880,1697362251686,True,True
29749095,9.20000000,2.10000000,49999881,49999881,1697362252539,True,True
29749096,9.20000000,2.10000000,49999882,49999882,1697362252541,True,True
29749097,9.20000000,53.32000000,49999883,49999883,1697362252561,True,True
29749098,9.20000000,336.85000000,49999884,49999890,1697362255746,False,True
29749099,9.20000000,243.58000000,49999891,49999891,1697362255746,False,True
29749100,9.21000000,2159.33000000,49999892,49999913,1697362255746,False,True
29749101,9.22000000,2627.24000000,49999914,49999935,1697362255746,False,True
29749102,9.23000000,336.85000000,49999936,49999945,1697362255746,False,True
29749103,9.22000000,289.23000000,49999946,49999948,1697362255760,False,True
29749104,9.21000000,65.48000000,49999949,49999949,1697362255768,True,True
29749105,9.21000000,65.48000000,49999950,49999950,1697362255768,True,True
29749106,9.21000000,65.48000000,49999951,49999952,1697362255768,True,True
29749107,9.21000000,65.48000000,49999953,49999953,1697362255768,True,True
29749108,9.21000000,65.48000000,49999954,49999955,1697362255769,True,True
29749109,9.21000000,65.48000000,49999956,49999956,1697362255769,True,True
29749110,9.21000000,10.73000000,49999957,49999957,1697362255769,True,True
29749111,9.21000000,4.20000000,49999958,49999958,1697362256544,True,True
29749112,9.21000000,2.92000000,49999959,49999959,1697362256546,True,True
29749113,9.21000000,22.00000000,49999960,49999960,1697362256599,True,True
29749114,9.21000000,57.06000000,49999961,49999961,1697362256653,True,True
29749115,9.21000000,90.29000000,49999962,49999963,1697362257043,True,True
29749116,9.21000000,308.77000000,49999964,49999969,1697362276723,False,True
29749117,9.21000000,308.77000000,49999970,49999972,1697362276724,False,True
29749118,9.21000000,752.61000000,49999973,49999975,1697362276724,False,True
29749119,9.22000000,1024.78000000,49999976,49999983,1697362276734,False,True
29749120,9.21000000,18.90000000,49999984,49999984,1697362276741,True,True
29749121,9.21000000,18.78000000,49999985,49999986,1697362276746,True,True
29749122,9.22000000,18.96000000,49999987,49999987,1697362276752,True,True
29749123,9.22000000,22.00000000,49999988,49999989,1697362276902,True,True
29749124,9.22000000,134.07000000,49999990,49999991,1697362277245,True,True
29749125,9.22000000,202.03000000,49999992,49999992,1697362277419,True,True
29749126,9.22000000,155.53000000,49999993,49999993,1697362277536,True,True
29749127,9.22000000,248.93000000,49999994,49999994,1697362277647,True,True
29749128,9.22000000,248.93000000,49999995,49999995,1697362277647,True,True
29749129,9.22000000,108.63000000,49999996,49999997,1697362277647,True,True
29749130,9.22000000,54.26000000,49999998,49999998,1697362277682,True,True
29749131,9.21000000,57.80000000,49999999,49999999,1697362277964,True,True
29749132,9.21000000,34.69000000,50000000,50000000,1697362277964,True,True
29749133,9.21000000,171.41000000,50000001,50000001,1697362278230,True,True
29749134,9.21000000,8.11000000,50000002,50000002,1697362278232,True,True
29749135,9.21000000,252.75000000,50000003,50000003,1697362278247,True,True
29749136,9.21000000,1.63000000,50000004,50000004,1697362278259,True,True
29749137,9.20000000,1.63000000,50000005,50000006,1697362278268,True,True
29749138,9.19000000,40.50000000,50000007,50000009,1697362311475,True,True
29749139,9.19000000,65.50000000,50000010,50000010,1697362311484,True,True
29749140,9.19000000,7.60000000,50000011,50000011,1697362311492,True,True
29749141,9.20000000,44.09000000,50000012,50000015,1697362324143,False,True
29749142,9.20000000,225.94000000,50000016,50000019,1697362339031,False,True
29749143,9.21000000,0.76000000,50000020,50000020,1697362339033,False,True
29749144,9.21000000,0.76000000,50000021,50000021,1697362339034,False,True
29749145,9.21000000,0.76000000,50000022,50000022,1697362339034,False,True
29749146,9.20000000,22.00000000,50000023,50000023,1697362339366,True,True
29749147,9.20000000,9.00000000,50000024,50000024,1697362339484,True,True
29749148,9.20000000,30.00000000,50000025,50000025,1697362339487,True,True
29749149,9.20000000,15.00000000,50000026,50000026,1697362339491,True,True
29749150,9.20000000,14.01000000,50000027,50000028,1697362339491,True,True
29749151,9.19000000,68.01000000,50000029,50000029,1697362339495,True,True
29749152,9.19000000,49.00000000,50000030,50000030,1697362339555,True,True
29749153,9.19000000,16.90000000,50000031,50000031,1697362339887,True,True
29749154,9.19000000,43.09000000,50000032,50000032,1697362339979,True,True
29749155,9.19000000,25.42000000,50000033,50000033,1697362348189,True,True
29749156,9.18000000,1.26000000,50000034,50000034,1697362355151,True,True
29749157,9.18000000,2.35000000,50000035,50000035,1697362358227,False,True
